name,category,url,imageUrl,initialPrice,monthlyPrice,overview,detail
Canon EOS R50・RF-S18-45 IS STMレンズキット ブラック,カメラ,https://rental.kikito.docomo.ne.jp/rental/devices/CA001200/,https://contents.kikito.docomo.ne.jp/contents/devices/CA001200/thumbnail/thumbnail.png,0,7200,・カメラまかせで簡単・キレイな写真が撮れる ・多様なニーズに対応する動画撮影機能 ・小型・軽量ボディー,"【商品紹介】
小型・軽量ボディーに「EOS Rシステム」の高い撮影性能や便利な通信機能を凝縮。カメラ初心者でも簡単・便利に静止画・動画撮影を楽しめるAPS-Cサイズのミラーレスカメラ「EOS R50」■カメラまかせで簡単・キレイな写真が撮れる静止画撮影機能
カメラ初心者でもシーンに適した撮影が簡単にできる全自動モード「シーンインテリジェントオート」の機能がさらに充実し、撮影が難しい逆光や夜景などのシーンでも、カメラまかせでより豊かな写真表現が可能な「アドバンスA+」、1回の撮影で明るさや色合いの異なる3枚の画像を自動で記録でき、画づくりの違いを楽しむことができる「クリエイティブブラケット」を新たに搭載
■Vlogなどの多様なニーズに対応する便利な動画撮影機能
クロップなしの6Kオーバーサンプリングによる高画質な4K動画撮影を実現しています。さらに、商品の魅力などを紹介するレビュー動画を快適に撮影することができる「レビュー用動画」や、手持ち撮影時の手ブレを補正してより自然なVlog撮影などが可能な「手ブレ補正動画」など、多様なニーズに対応する便利な動画撮影機能を搭載。
■小型・軽量ボディーと充実の通信機能・拡張性
高画質・高性能を達成しながら、大きさ約116.3mm（幅）×85.5mm（高さ）×68.8mm（奥行き）、質量約375gのEOS Rシリーズ最小・最軽量を実現。多彩な機能を分かりやすいビジュアルで解説する撮影モードガイド、直感的な操作・設定が可能なタッチパネルを搭載しています。スマホなどの携帯端末へのWi-Fi／Bluetoothによる接続が可能(※1)。また、デジタル端子（USB）による携帯端末との有線接続にも対応(※2)。
■RF-S18-45mm F4.5-6.3 IS STM
一本で広角から標準までカバーするズームレンズ。EOS R50装着時の焦点距離は、35mm判換算で約29-72mm相当(※3)。風景、料理、小物、ポートレートまで幅広い撮影に対応します。全長は約44.3mmで、質量はわずか約130gの小型・軽量設計により、EOS R50（ブラック、バッテリー・カード含む）と合わせても約505gという優れた携帯性を実現しています。光学式手ブレ補正の効果はレンズ単体で4.0段分(※4)。また、AF駆動がなめらかなリードスクリュータイプのステッピングモーター（STM）を搭載しているので、動画撮影時にピント合わせの駆動音が軽減されるのも魅力です。
※1: Bluetooth Low Energy 技術に対応。Bluetooth機能の動作条件は、接続機器がiOS／AndroidTM :Bluetooth 4.0以上を搭載するデバイスですが、機種によってはBluetooth接続ができないものがあります。Bluetooth接続ができない場合でも、機器とWi-Fi接続による画像の転送、リモート操作は可能です。なお、事前にカメラと携帯端末をペアリングさせておく必要があります。キヤノン専用アプリケーション「Camera Connect」のインストールが必要です。
※2: USB通信には別途ケーブルが必要です。またiPhoneへの有線転送には通信に対応したケーブルが必要です。
※3: APS-Cカメラ装着時は、表記されている焦点距離の約1.6倍相当（フルサイズ換算）の撮影が可能です。
※4: 焦点距離45mm、EOS R10使用時。CIPA規格に準拠（Yaw／Pitch方向）。
※詳しくはメーカーページをご確認ください
【同梱品】
①本体×1
②ボディキャップ（本体に装着済み）×1
③カメラレンズ×1
④レンズフロントキャップ（レンズに装着済み）×1
⑤レンズリアキャップ（レンズに装着済み）×1
⑥バッテリーチャージャー×1
⑦バッテリーパック×1
⑧ネックストラップ×1
⑨シューカバー（本体に装着済み）×1
⑩SDカード（64GB）×1

他、取扱説明書など書類一式
"
Canon ミラーレスカメラ EOS R50・ダブルズームキット ブラック,カメラ,https://rental.kikito.docomo.ne.jp/rental/devices/CA001300/,https://contents.kikito.docomo.ne.jp/contents/devices/CA001300/thumbnail/thumbnail.png,0,8800,・カメラまかせで簡単・キレイな写真が撮れる ・多様なニーズに対応する動画撮影機能 ・小型・軽量ボディー,"【商品紹介】
小型・軽量ボディーに「EOS Rシステム」の高い撮影性能や便利な通信機能を凝縮。カメラ初心者でも簡単・便利に静止画・動画撮影を楽しめるAPS-Cサイズのミラーレスカメラ「EOS R50」
■カメラまかせで簡単・キレイな写真が撮れる静止画撮影機能
カメラ初心者でもシーンに適した撮影が簡単にできる全自動モード「シーンインテリジェントオート」の機能がさらに充実し、撮影が難しい逆光や夜景などのシーンでも、カメラまかせでより豊かな写真表現が可能な「アドバンスA+」、1回の撮影で明るさや色合いの異なる3枚の画像を自動で記録でき、画づくりの違いを楽しむことができる「クリエイティブブラケット」を新たに搭載
■Vlogなどの多様なニーズに対応する便利な動画撮影機能
クロップなしの6Kオーバーサンプリングによる高画質な4K動画撮影を実現しています。さらに、商品の魅力などを紹介するレビュー動画を快適に撮影することができる「レビュー用動画」や、手持ち撮影時の手ブレを補正してより自然なVlog撮影などが可能な「手ブレ補正動画」など、多様なニーズに対応する便利な動画撮影機能を搭載。
■小型・軽量ボディーと充実の通信機能・拡張性
高画質・高性能を達成しながら、大きさ約116.3mm（幅）×85.5mm（高さ）×68.8mm（奥行き）、質量約375gのEOS Rシリーズ最小・最軽量を実現。多彩な機能を分かりやすいビジュアルで解説する撮影モードガイド、直感的な操作・設定が可能なタッチパネルを搭載しています。スマホなどの携帯端末へのWi-Fi／Bluetoothによる接続が可能(※1)。また、デジタル端子（USB）による携帯端末との有線接続にも対応(※2)。
■RF-S18-45mm F4.5-6.3 IS STM
一本で広角から標準までカバーするズームレンズ。EOS R50装着時の焦点距離は、35mm判換算で約29-72mm相当(※3)。風景、料理、小物、ポートレートまで幅広い撮影に対応します。全長は約44.3mmで、質量はわずか約130gの小型・軽量設計により、EOS R50（ブラック、バッテリー・カード含む）と合わせても約505gという優れた携帯性を実現しています。光学式手ブレ補正の効果はレンズ単体で4.0段分(※4)。また、AF駆動がなめらかなリードスクリュータイプのステッピングモーター（STM）を搭載しているので、動画撮影時にピント合わせの駆動音が軽減されるのも魅力です。
■RF-S55-210mm F5-7.1 IS STM
35mm判換算で約88-336mm(※3)の望遠域をカバーしながら、最短撮影距離0.73m（210mm時）、最大撮影倍率0.28倍（210mm時）の近接撮影も楽しめるズームレンズです。レンズ構成に非球面レンズを加えることで優れた描写性能を実現。画面周辺のコマ収差を補正し、絞り開放からクリアで高い解像感を得ることができます。またレンズ単体で4.5段分(※5)、カメラ本体との協調制御で7.0段分(※6)の手ブレ補正効果を発揮。望遠撮影などで生じやすい手ブレを高精度に制御します。ズーム時はリードスクリュータイプのステッピングモーター（STM）でなめらかなAFを実現。動画撮影で気になるフォーカスの駆動音が軽減されます。
※1: Bluetooth Low Energy 技術に対応。Bluetooth機能の動作条件は、接続機器がiOS／AndroidTM :Bluetooth 4.0以上を搭載するデバイスですが、機種によってはBluetooth接続ができないものがあります。Bluetooth接続ができない場合でも、機器とWi-Fi接続による画像の転送、リモート操作は可能です。なお、事前にカメラと携帯端末をペアリングさせておく必要があります。キヤノン専用アプリケーション「Camera Connect」のインストールが必要です。
※2: USB通信には別途ケーブルが必要です。またiPhoneへの有線転送には通信に対応したケーブルが必要です。
※3: APS-Cカメラ装着時は、表記されている焦点距離の約1.6倍相当（フルサイズ換算）の撮影が可能です。
※4: 焦点距離45mm、EOS R10使用時。CIPA規格に準拠（Yaw／Pitch方向）。
※5: 焦点距離210mm、EOS R10使用時。CIPA規格に準拠（Yaw／Pitch方向）。
※6: 焦点距離210mm、EOS R7使用時。CIPA規格に準拠（Yaw／Pitch方向）。
※詳しくはメーカーページをご確認ください
【同梱品】
本体×1、
ボディキャップ（本体に装着済み）×1、
カメラレンズ（RF-S18-45mm F4.5-6.3 IS STM）×1、
カメラレンズ（RF-S55-210mm F5-7.1 IS STM）×1、
レンズフロントキャップ（レンズに装着済み）×2、
レンズリアキャップ（レンズに装着済み）×2、
バッテリーチャージャー×1、
バッテリーパック×1、
ネックストラップ×1、
シューカバー×1、
SDカード（64GB）×1、
取扱説明書など書類一式"
Canon EOS R7・RF-S18-150 IS STM レンズキット,カメラ,https://rental.kikito.docomo.ne.jp/rental/devices/CA001900/,https://contents.kikito.docomo.ne.jp/contents/devices/CA001900/thumbnail/thumbnail.png,0,14300,・高精度・高速AF ・最高約15コマ/秒の高速連続撮影 ・3種類の4K動画モード,"【商品紹介】
■高速・高画質を支えるAFシステム
対峙した動体を粘り強くトラッキング（追尾）。それが「7」のAF性能です。そのDNAを受け継ぐEOS R7は、安定した人物検出だけでなく動物(※1)、乗り物(※2)、にも対応。ディープラーニングを活用して開発した被写体検出機能により、AF性能を強化しました。この高速・高精度のAFを可能にするのが、デュアルピクセルCMOS AF II。広範囲な測距エリアは、被写体検出時で最大（横）約100％×（縦）約100％(※3)。被写体検出性能とトラッキング性能の組み合わせにより、画面いっぱいに動き回る被写体も、カメラを動かすことなく構図に集中したまま撮影可能です。
■被写体の特長を見極めて検出し、トラッキングするEOS iTR(※4) AF X
EOS R3ゆずりの高精度な被写体認識能力を実現。画面内で被写体を捉えると、カメラが被写体の特徴を判断してAFの対象を検出し、トラッキングを開始します。
・「人物」の検出・・・「瞳／顔／頭部／胴体」の検出に対応。動きが激しく、顔や頭部が検出できない状況でも安定したトラッキングを継続。さらに強力な「瞳」検出では、横顔、顔の陰影、マスク装着時など、これまで瞳を認識しにくかったシーンでも、高精度に検出。
・「動物優先」（犬／猫／鳥）(※1)・・・瞳や顔、全身を捉えて検出。動物の大きさや向きにかかわらず、すばやく高精度なピント合わせが可能。
・「乗り物優先」(※2)・・・被写体が高速で移動するモータースポーツ（四輪／二輪）に有効。モータースポーツのクルマ(※3)（フォーミュラカー、GTカー、ラリーカーなど）、バイク（モーターバイク、オフロードバイク）を粘り強くトラッキングします。
■EOS Rシリーズ最速(※5)最高約15コマ／秒(※6)の高速連続撮影
EOS R シリーズ最速(※5)となる高速連続撮影（メカシャッター／電子先幕）を実現。ローリングシャッター歪み(※7)を気にすることなく、アグレッシブな動体撮影に挑めます。
■APS-C EOS史上最高の解像性能(※8)
新開発の最大約3250万画素(※9) APS-CサイズCMOSセンサーと映像エンジンDIGIC Xにより、APS-C EOS史上最高の解像性能を達成。高感度性能や高速連続撮影性能、４K UHD Fine動画の実現などにも貢献しています。これまでのAPS－Cでは到達できなかった、新たな撮影領域を拡大します。
※1: 被写体によっては動物検出できないことがあります。また、犬・猫・鳥ではない被写体に対して動物検出する場合もあります。
※2: 一般の乗用車、商用車、バイクは検出できないことがありおます。被写体によっては乗り物検出できないことがあります。また、車、バイクではない被写体に対して乗り物検出する場合もあります。
※3: 測距エリア90％(横)×100％(縦)対応のレンズを装着し、全域AF時、および全域AF以外で被写体検出時のみ。シーンや被写体の状態によっては、AFフレームが測距エリアの隅まで移動できないことがあります。
※4: Intelligent tracking and recognition。
※5: 2022年5月23日現在発売済みのEOS Rシリーズカメラにおいて。EOS R7とEOS R10は同じ最高約15コマ／秒。
※6: 連続撮影速度は、被写体/撮影条件、カメラ設定や使用するバッテリーの種類や状態、使用レンズなどにより低下することがあります。
※7: 被写体や撮影条件によって、ローリングシャッター歪みが発生することがあります。電子シャッター時にストロボは使えません。
※8: 2022年5月23日現在発売済みのAPS-C EOSにおいて、ISO12233準拠のCIPA解像度チャートでの評価。
※9: RF/EFレンズ使用時。使用するレンズまたは画像処理により、有効画素が減少することがあります。
※詳しくはメーカーページをご確認ください
【同梱品】
①本体×1
②ボディキャップ（本体に装着済み）×1
③カメラレンズ×1
④レンズフロントキャップ（レンズに装着済み）×1
⑤レンズリアキャップ（レンズに装着済み）×1
⑥バッテリーチャージャー×1
⑦バッテリーパック×1
⑧ストラップ×1
⑨シューカバー（本体に装着済み）×1
⑩SDカード（64GB）×1

他、取扱説明書など書類一式
"
Canon カメラレンズ RF100-400mm F5.6-8 IS USM,カメラ,https://rental.kikito.docomo.ne.jp/rental/devices/CA002000/,https://contents.kikito.docomo.ne.jp/contents/devices/CA002000/thumbnail/thumbnail.png,0,4800,・色にじみの少ない鮮明な描写性能を実現 ・小型バッグに収まる400mmクラスの望遠ズームレンズ ・エクステンダー使用でさらなる望遠域を拡大,"【商品紹介】
高い描写性能と機動性を両立した、望遠撮影を手軽に楽しみたいと考える幅広いユーザー向けの超望遠レンズです。
■色にじみの少ない鮮明な描写性能を実現
UDレンズ1枚を適切に組み合わせることで、ズーム全域で色収差を補正し、色にじみの少ない鮮明な描写性能を実現。さらに非球面レンズを効果的に配置することで、普及価格の望遠レンズながら、高解像・高コントラストに被写体を切り取ります。
■小型バッグに収まる400mmクラスの望遠ズームレンズ
400mmクラスの望遠ズームレンズながら手ごろなサイズで、小型のカメラバックにも収納可能です。
■エクステンダー使用でさらなる望遠域を拡大
焦点距離を1.4x／2x に望遠化する、EXTENDER RF1.4x／2x (※)に対応。最大800mmの超望遠レンズ撮影を手軽に楽しむことができます。

※: EXTENDER RF1.4x、EXTENDER RF2x は同梱しておりません。ご利用の際は別途ご購入いただく必要があります。
※詳しくはメーカーページをご確認ください
【同梱品】
本体×1、
レンズキャップ×1、
ダストキャップ×1、
取扱説明書など書類一式"
シグマ 100-400mm F5-6.3 DG DN OS Contemporary,カメラ,https://rental.kikito.docomo.ne.jp/rental/devices/SM000100/,https://contents.kikito.docomo.ne.jp/contents/devices/SM000100/thumbnail/thumbnail.png,0,6000,・クラス最高の光学性能5本目の「DGDN」フルサイズミラーレス専用設計 ・妥協のない高画質 ・軽量・コンパクト,"本商品は「ソニーEマウント用」です。「Lマウント用」「富士フィルムXマウント用」のレンタルはございません。
【商品紹介】
■クラス最高の光学性能5本目の“DG DN”フルサイズミラーレス専用設計
SIGMA 100-400mm F5-6.3 DG DN OS | Contemporaryはミラーレス専用設計により高い光学性能を実現。
位相差AFとコントラストAF両方に最適化されたステッピングモーター採用の駆動系により、動画AFや瞳AFによる快適な撮影が可能です。
5本目となる“DG DN”ラインアップは、ミラーレス機での撮影の幅をさらに広げます。
■妥協のない高画質
16群22枚からなるレンズ構成には、FLD1枚、SLD4枚を採用し諸収差を良好に補正。
最新の光学設計とミラーレスシステムへの最適化により高い解像感と周辺まで均一な画質を実現しています。
また、ワイド端からテレ端までの中間焦点域を含む全ての焦点距離と、遠距離から至近撮影、全ての条件において安定した高い光学性能を維持し、ズームレンズの真価を発揮します。
■軽量・コンパクト
SIGMAはライトに楽しむ超望遠ズームをContemporaryラインから提案します。
100-400mmという焦点距離および必要とされる機能を、コンパクトかつ軽量なレンズボディにまとめました。

※詳しくはメーカーページをご確認ください
【同梱品】
本体×1、
LENS HOOD LH770-05×1、
FRONT CAP LCF-67mm Ⅲ×1、
REAR CAP LCR Ⅱ×1、
PROTECTIVE COVER PT-31×1、
取扱説明書など書類一式"
Canon 一眼レフカメラ EOS Kiss X10 ダブルズームキット ブラック,カメラ,https://rental.kikito.docomo.ne.jp/rental/devices/CA000810/,https://contents.kikito.docomo.ne.jp/contents/devices/CA000810/thumbnail/thumbnail.png,0,7800,・小型・軽量×バリアングル ・一眼ならではの高画質 ・瞬間ライブビュー撮影 ・かんたんスマホ送信,"【商品紹介】
・小型・軽量×バリアングル
バリアングルモニター付き一眼レフながらコンパクト。軽やかなフットワークでシャッターチャンスを逃しません。
・一眼ならではの高画質
高精細な約2410万画素のCMOSセンサーと新映像エンジンDIGIC8の組み合わせで、より高度な撮影表現が可能になりました。
・瞬間ライブビュー撮影
デュアルピクセルCMOSAF搭載で高速オートフォーカスを実現。ライブビューでも撮りたい一瞬を確実にとらえます。
・かんたんスマホ送信
撮った写真は素早くスマホに送信。かんたん接続で、撮影しながら自動で送信する機能も。
【同梱品内容】
①本体×1
②ボディキャップ×1（①本体装着で配送）
③レンズ(キット内容対象のもの)×2
④レンズキャップ×4（③レンズ装着で配送）
⑤バッテリーパック×1
⑥バッテリーチャージャー×1
⑦ネックストラップ×1

他、microSDカード(32GB) SDアダプタ付、取扱説明書など書類一式"
Canon EOS Kiss X90 EF-S18-55 IS II レンズキット ブラック,カメラ,https://rental.kikito.docomo.ne.jp/rental/devices/CA001010/,https://contents.kikito.docomo.ne.jp/contents/devices/CA001010/thumbnail/thumbnail.png,0,4500,・2410万画素CMOSセンサー ・Wi-Fi/NFC対応 ・かんたん操作で使いやすい ・光学ファインダー,"【商品紹介】
・2410万画素CMOSセンサー
APS-CサイズのCMOSセンサーを搭載。きれいなボケ味も思いのまま。
・Wi-Fi/NFC対応
Wi-Fiでカメラとスマートフォンを接続。撮った写真をその場で保存できます。
・かんたん操作で使いやすい
豊富な撮影モードを搭載。シャッターを押すだけで、多彩なシーンがキレイに撮れます。
・光学ファインダー
一眼レフならではのファインダーで、突然のシャッターチャンスもしっかりキャッチ。
【同梱品内容】
①本体×1
②ボディキャップ×1（①本体装着で配送）
③レンズ(キット内容対象のもの)×1
④レンズキャップ×2（③レンズ装着で配送）
⑤バッテリーパック×1
⑥バッテリーチャージャー×1
⑦ネックストラップ×1

他、microSDカード(32GB) SDアダプタ付、取扱説明書など書類一式"
Canon 一眼レフカメラ EOS Kiss X10i ダブルズームキット ブラック,カメラ,https://rental.kikito.docomo.ne.jp/rental/devices/CA000910/,https://contents.kikito.docomo.ne.jp/contents/devices/CA000910/thumbnail/thumbnail.png,0,8800,・顔認識に対応したファインダー撮影 ・ライブビュー撮影 ・納得の高画質 ・高速連続撮影,"【商品紹介】
・顔認識に対応したファインダー撮影
ファインダー撮影でも人物の顔を認識して追いかけます。画面内の広範囲にある最大45点の測距点が快適なピント合わせを実現。
・ライブビュー撮影
液晶モニターでイメージを確認しながらシャッターがきれます。タッチパネルで指先を使ったピント合わせも可能です。
・納得の高画質
高精細な約2410万画素のCMOSセンサーと映像エンジンDIGIC8の組み合わせによって美しいイメージを描き出します。
・高速連続撮影
最高約7.0コマ／秒（ファインダー時）の連続撮影でシャッターチャンスを逃しません。被写体の一瞬のしぐさや表情もしっかりキャッチ。

【同梱品内容】
①本体×1
②ボディキャップ×1（①本体装着で配送）
③レンズ(キット内容対象のもの)×2
④レンズキャップ×4（③レンズ装着で配送）
⑤バッテリーパック×1
⑥バッテリーチャージャー×1
⑦ネックストラップ×1

他、microSDカード(32GB) SDアダプタ付、取扱説明書など書類一式"
Canon EOS Kiss X10 EF-S18-55 IS STM レンズキット ブラック,カメラ,https://rental.kikito.docomo.ne.jp/rental/devices/CA000710/,https://contents.kikito.docomo.ne.jp/contents/devices/CA000710/thumbnail/thumbnail.png,0,5900,・小型・軽量×バリアングル ・一眼ならではの高画質 ・瞬間ライブビュー撮影 ・かんたんスマホ送信,"【商品紹介】
・小型・軽量×バリアングル
バリアングルモニター付き一眼レフながらコンパクト。軽やかなフットワークでシャッターチャンスを逃しません。
・一眼ならではの高画質
高精細な約2410万画素のCMOSセンサーと新映像エンジンDIGIC8の組み合わせで、より高度な撮影表現が可能になりました。
・瞬間ライブビュー撮影
デュアルピクセルCMOSAF搭載で高速オートフォーカスを実現。ライブビューでも撮りたい一瞬を確実にとらえます。
・かんたんスマホ送信
撮った写真は素早くスマホに送信。かんたん接続で、撮影しながら自動で送信する機能も。
【同梱品内容】
①本体×1
②ボディキャップ×1（①本体装着で配送）
③レンズ(キット内容対象のもの)×1
④レンズキャップ×2（③レンズ装着で配送）
⑤バッテリーパック×1
⑥バッテリーチャージャー×1
⑦ネックストラップ×1

他、microSDカード(32GB) SDアダプタ付、取扱説明書など書類一式"
Canon ミラーレスカメラ EOS M200 キッズセット旅行 (遊園地やテーマパーク),カメラ,https://rental.kikito.docomo.ne.jp/rental/devices/CA000411/,https://contents.kikito.docomo.ne.jp/contents/devices/CA000411/thumbnail/thumbnail.png,0,7400,・ミラーレスカメラと高倍率ズームレンズ ・スマホが苦手な望遠撮影にも対応 ・360度カメラで思い出のシーンを丸ごと記録,"【商品紹介】
旅行で、使いやすい軽くて小さなミラーレス一眼と高倍率ズームレンズの組み合わせで、スマホが苦手な望遠撮影にも対応、さらに360度カメラで思い出のシーンを丸ごと記録。

■ミラーレス一眼カメラCanonEOSM200EF-M15-45ISSTMレンズキットブラック
・気軽に撮れるmyミラーレス
軽快に持ち歩ける薄型・軽量コンパクトボディー。お好みにコーディネートできるフェイスジャケットも。

・ミラーレスならではの高画質
約2410万画素の高精細なCMOSセンサーと、映像エンジンDIGIC8で感動画質。

・表現が楽しくなる多彩な機能
スマートフォン感覚で操作できるから、カメラ初心者でもすぐに使いこなせる。

・スマートフォンとかんたん接続
撮った写真はすばやくスマートフォンへ転送。SNSへの投稿やシェアもスマートに。

■RICOHTHETASC2360度カメラ
・簡単な操作で誰でも手軽に高品質な全天球イメージが撮影できるRICOHTHETAシリーズのエントリーモデル。

・約1400万画素に相当する360°の全天球静止画と、4K(3840×1920ピクセル)相当、30fps（フレーム/秒）の滑らかで臨場感あふれる360°の全天球動画撮影に対応します。

・また、人物の顔を認識し、美肌に見せる顔モード、夜間でも低ノイズで撮影可能な夜景モードなど、難しい設定をしなくてもシーンに合わせて使える撮影モードをあらかじめ搭載しています。

・旅行やイベントだけでなく、気軽に持ち歩いて日々の出来事を記録するパートナーとして活躍します。

・SNSを活用して画像や動画の共有を楽しむ方や、初めて360°カメラを手に取る方に最適な１台です。

【同梱品】
・CanonEOSM200EF-M15-45ISSTMレンズキットブラック
本体、標準レンズ(EF-M15-45mmF3.5-6.3ISSTM)、セット用レンズ(EF-M18-150mmF3.5-6.3ISSTM)、フロントキャップ、リアキャップ、レンズキャップ、バッテリーパック、バッテリーチャージャー、ネックストラップ、ボディキャップ、microSDカード(32GB)SDアダプタ付、取扱説明書など書類一式
・RICOHTHETASC2360度カメラ
本体、レンズキャップ、USBケーブル、ソフトケース、取扱説明書など書類一式"
Canon EOS Kiss M2 発表会セット (エントリークラス),カメラ,https://rental.kikito.docomo.ne.jp/rental/devices/CA000111/,https://contents.kikito.docomo.ne.jp/contents/devices/CA000111/thumbnail/thumbnail.png,0,9900,・ミラーレスカメラと高倍率ズームレンズ ・運動会～発表会まで幅広く対応 ・自立型一脚も組み合わせたキット,"【商品紹介】
暗いところに強く音が静かで使いやすいミラーレスカメラと、レンズ交換がほとんどいらない高倍率ズームレンズの組み合わせで運動会～発表会まで幅広く対応、さらに客席で使いやすい自立型一脚も組み合わせたキット。

■ミラーレス一眼カメラEOSKissM2EF-M15-45ISSTMレンズキット
・瞳をとらえるAF性能がアップ
人物の瞳を捕捉し追随するAF機能がさらに向上。動いている子どもの瞳もしっかりとらえてイキイキした表情の一枚に。

・一眼ならではの高画質
約2410万画素の高精細なCMOSセンサーと、映像エンジンDIGIC8で、息をのむような美しい写真に仕上げます。

・4Kや縦撮影など動画機能が充実
高精細な4K動画に対応。カメラの縦位置撮影も可能に。レンズを活かして映画のような動画撮影を楽しめます。

・スマホ連携でSNS投稿も簡単
撮った写真はすばやくスマホへ転送。SNSへの投稿やシェアもスムーズに行えます。

【同梱品】
本体、標準レンズ(EF-M15-45mmF3.5-6.3ISSTM)、ボディキャップ、レンズキャップ、バッテリーパック、バッテリーチャージャー、ネックストラップ、microSDカード(32GB、アダプタ付）、セット用レンズ(EF-M18-150mmF3.5-6.3ISSTM)、フロントキャップ、リアキャップ、三脚、三脚ケース、一脚用石突、ネジ、取扱説明書など書類一式"
Sony デジタルスチルカメラ RX100III ブラック,カメラ,https://rental.kikito.docomo.ne.jp/rental/devices/SO000310/,https://contents.kikito.docomo.ne.jp/contents/devices/SO000310/thumbnail/thumbnail.png,0,2500,・1.0型大型センサー搭載 ・高い質感描写を実現 ・コンパクトボディはそのままに、明るく見やすい有機ELファインダーを内蔵,"【商品紹介】
■世界初のガラス非球面レンズ接合技術により、大口径化と小型化を両立。広角24mmのツァイスレンズ
24-70mm、F1.8-2.8のツァイスバリオ・ゾナーTレンズを新開発。広角24mmのワイドな画角をいかしたダイナミックな構図や、テレ端の開放F値2.8による背景ぼけをいかした表現が可能です。さらに、非球面レンズを9枚採用するとともに、世界で初めてガラス非球面レンズ2枚を高精度に接合して採用することで、広角で明るいレンズ仕様と、レンズユニットの小型化を両立。これにより、コンパクトボディはそのままに、大口径レンズの搭載を実現しています。■高い質感描写を実現する1.0型CMOSセンサーと新世代画像処理エンジン
高解像度と高感度を両立した、大型1.0型の裏面照射型ExmorR（エクスモアアール）CMOSセンサーに加え、圧倒的な高速処理能力を誇る新世代画像処理エンジンBIONZX（ビオンズエックス）を搭載。高性能レンズの描写を余すところなく受け止め、被写体の細部までリアリティーのある高画質で再現します。
■コンパクトボディはそのままに、ツァイスTコーティングを採用した有機ELファインダーを内蔵
コンパクトボディに、ポップアップ式の「OLEDTru-Finder（トゥルーファインダー）」を内蔵。高コントラスト・高精細な有機ELデバイスに加え、新光学設計の接眼レンズを搭載することで、すみずみまでクリアな視認性を発揮します。さらに、フレアや映り込みを抑えるツァイスT＊コーティングの採用により、被写体や構図を細部まで鮮明に確認でき、撮影に集中できます。また、アイセンサーで、ファインダー表示と液晶モニター表示を自動で切り換えます。

※詳しくはメーカーページをご確認ください
【同梱品】
①本体×1
②リチャージャブルバッテリーパック×1
③ACアダプター×1
④マイクロUSBケーブル×1
⑤リストストラップ×1
⑥ストラップアダプター×2

他、microSDカード(32GB) SDアダプタ付、取扱説明書など書類一式"
SONY デジタルカメラ VLOGCAM ZV-1G ブラック シューティンググリップキット,カメラ,https://rental.kikito.docomo.ne.jp/rental/devices/SO000410/,https://contents.kikito.docomo.ne.jp/contents/devices/SO000410/thumbnail/thumbnail.png,0,6200,・Vlogで主役が映えるユニークなワンタッチ機能「商品レビュー用設定」 ・さまざまなVlog撮影スタイルに対応するためのデザインと操作性 ・主役の表情をキレイに明るく際立たせる動画性能,"【商品紹介】
■かんたん撮影
Vlogで主役が映えるユニークなワンタッチ機能「商品レビュー用設定」。商品などを動画で紹介する際、フォーカスは、内容に沿って顔から手元の商品へとスムーズに切り換わることが求められます。フォーカスを顔から商品に移すため、従来は手のひらをかざして顔を隠してから、商品にフォーカスを合わせる必要がありました。商品レビュー用設定をオンにすると、顔と商品の間のスムーズなフォーカスの移動が可能になります。設定オン、オフはボタンひとつで変更可能です。
■持ち運びやすい
さまざまなVlog撮影スタイルに対応するためのデザインと操作性。カメラのデザインや操作性もVlogを撮影するためにに最適化。持ち運びやすさを重視した約294gの小型軽量ボディに、横方向に開くバリアングル液晶モニターを搭載。モニターを確認しながらの自撮り撮影もかんたんにできます。■高画質
主役の表情をキレイに明るく際立たせる動画性能。主役を引き立たせる美しい背景ぼけを実現する、有効約2010万画素のメモリー一体1.0型積層型CMOSイメージセンサーExmorRS（R）（エクスモアアールエス）や、AIを活用したリアルタイム瞳AFとリアルタイムトラッキングなど、被写体をとらえ続けるAF性能も搭載。フォーカスミスが少なく、美しい映像で撮影が楽しめます。また、動画・静止画撮影で被写体の肌の色合いが健康的で自然な印象になるように画質を設計。さらに、逆光時や明るい場所から暗い場所に急に移動した際など明暗差が激しいシーンでも、顔を自動で認識し、最適化された顔優先AEアルゴリズムと演算処理で、素早く露出を調整して表情を明るく写します。

※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②リチャージャブルバッテリーパック×2
　バッテリーケース（リチャージャブルバッテリーパックを１つ梱包）×1
③マイクロUSBケーブル×1
④ウインドスクリーンアダプター×1
　ウインドスクリーン（ウインドスクリーンアダプター装着して梱包）×1
⑤ボタン電池×1
⑥シューティンググリップ×1
⑦ポーチ×1

他、microSDカード(64GB) SDアダプタ付、取扱説明書など書類一式"
